Customer_ID,recency,frequency,monetary,Recency_segment,Frequency_segment,Monetary_Segment
SW-204552,3900,11,1259,Dormant,Frequent,"High Spender"
ME-180104,3985,6,1257,Dormant,Occasional,"High Spender"
DO-34352,3964,12,1256,Dormant,Frequent,"High Spender"
SC-206804,4019,8,1255,Dormant,Occasional,"High Spender"
GM-145004,3999,13,1255,Dormant,Frequent,"High Spender"
MH-176204,4048,6,1253,Dormant,Occasional,"High Spender"
RH-95102,4859,7,1252,Dormant,Occasional,"High Spender"
LW-171253,3934,6,1252,Dormant,Occasional,"High Spender"
JL-158503,3937,7,1251,Dormant,Occasional,"High Spender"
AH-302,4469,4,1248,Dormant,Rare,"High Spender"
DK-31502,4105,15,1246,Dormant,Frequent,"High Spender"
JW-159554,3898,11,1245,Dormant,Frequent,"High Spender"
TC-214754,4046,11,1245,Dormant,Frequent,"High Spender"
ER-138554,4314,5,1245,Dormant,Occasional,"High Spender"
EH-39451,4004,10,1244,Dormant,Frequent,"High Spender"
JS-159403,4131,6,1243,Dormant,Occasional,"High Spender"
CM-127152,3934,10,1243,Dormant,Frequent,"High Spender"
AR-3451,4588,6,1243,Dormant,Occasional,"High Spender"
MG-178754,4009,7,1241,Dormant,Occasional,"High Spender"
KH-66903,4161,6,1241,Dormant,Occasional,"High Spender"
MM-80552,3926,11,1239,Dormant,Frequent,"High Spender"
NP-187003,4086,7,1238,Dormant,Occasional,"High Spender"
DA-34501,4843,6,1237,Dormant,Occasional,"High Spender"
JG-153103,4153,10,1234,Dormant,Frequent,"High Spender"
AS-451,4669,7,1234,Dormant,Occasional,"High Spender"
AB-101053,3925,15,1234,Dormant,Frequent,"High Spender"
MZ-75151,4012,11,1234,Dormant,Frequent,"High Spender"
MS-73651,4117,10,1233,Dormant,Frequent,"High Spender"
NP-186854,4299,7,1229,Dormant,Occasional,"High Spender"
GH-144101,3954,7,1228,Dormant,Occasional,"High Spender"
RP-98552,4293,10,1226,Dormant,Frequent,"High Spender"
MP-81752,3983,10,1225,Dormant,Frequent,"High Spender"
HG-48452,4034,9,1223,Dormant,Occasional,"High Spender"
SM-109502,3997,10,1223,Dormant,Frequent,"High Spender"
KN-64501,3986,7,1221,Dormant,Occasional,"High Spender"
PJ-188354,3932,13,1220,Dormant,Frequent,"High Spender"
EH-140054,3895,11,1220,Dormant,Frequent,"High Spender"
DH-36753,3913,14,1220,Dormant,Frequent,"High Spender"
CR-26251,4093,12,1216,Dormant,Frequent,"High Spender"
NC-84152,3999,6,1215,Dormant,Occasional,"High Spender"
JL-151304,3901,12,1215,Dormant,Frequent,"High Spender"
JP-55201,4476,3,1213,Dormant,Rare,"High Spender"
JD-160601,4115,5,1212,Dormant,Occasional,"High Spender"
LS-69453,3899,10,1210,Dormant,Frequent,"High Spender"
AR-105103,3969,9,1210,Dormant,Occasional,"High Spender"
VM-118351,4705,5,1209,Dormant,Occasional,"High Spender"
AJ-107951,3955,9,1209,Dormant,Occasional,"High Spender"
MA-175601,4110,11,1209,Dormant,Frequent,"High Spender"
PJ-188353,3943,6,1208,Dormant,Occasional,"High Spender"
MH-181153,4100,9,1208,Dormant,Occasional,"High Spender"
IM-50552,3912,5,1207,Dormant,Occasional,"High Spender"
CK-122053,3897,16,1207,Dormant,Frequent,"High Spender"
CD-122804,3935,13,1206,Dormant,Frequent,"High Spender"
JL-151301,4367,8,1206,Dormant,Occasional,"High Spender"
DW-135854,4135,10,1205,Dormant,Frequent,"High Spender"
SC-202603,3893,8,1205,Dormant,Occasional,"High Spender"
EJ-37201,4105,6,1204,Dormant,Occasional,"High Spender"
GB-145302,4143,7,1204,Dormant,Occasional,"High Spender"
MD-178604,3929,8,1203,Dormant,Occasional,"High Spender"
DB-135552,3965,8,1202,Dormant,Occasional,"High Spender"
MV-174853,4004,4,1202,Dormant,Rare,"High Spender"
JM-155352,3907,9,1201,Dormant,Occasional,"High Spender"
DR-28802,3897,6,1201,Dormant,Occasional,"High Spender"
MY-173803,3940,6,1198,Dormant,Occasional,"High Spender"
GP-47402,4044,17,1196,Dormant,Frequent,"High Spender"
BF-109753,4423,5,1196,Dormant,Occasional,"High Spender"
RB-194652,4006,6,1190,Dormant,Occasional,"High Spender"
JD-60151,4097,8,1188,Dormant,Occasional,"High Spender"
EB-141704,3975,7,1187,Dormant,Occasional,"High Spender"
DW-31952,4956,10,1187,Dormant,Frequent,"High Spender"
JL-52351,4664,5,1186,Dormant,Occasional,"High Spender"
DM-35252,4216,4,1183,Dormant,Rare,"High Spender"
BW-112002,3949,5,1183,Dormant,Occasional,"High Spender"
AR-104053,4037,9,1182,Dormant,Occasional,"High Spender"
BP-112304,3932,6,1181,Dormant,Occasional,"High Spender"
DB-29102,4391,3,1180,Dormant,Rare,"High Spender"
FC-143353,4000,13,1180,Dormant,Frequent,"High Spender"
JB-60452,3921,7,1178,Dormant,Occasional,"High Spender"
DC-132854,3916,7,1175,Dormant,Occasional,"High Spender"
AC-106601,3956,5,1175,Dormant,Occasional,"High Spender"
PS-87602,4390,6,1175,Dormant,Occasional,"High Spender"
TS-113401,3933,3,1173,Dormant,Rare,"High Spender"
JE-154752,3928,8,1173,Dormant,Occasional,"High Spender"
AT-104354,3914,9,1172,Dormant,Occasional,"High Spender"
FP-143202,4103,8,1172,Dormant,Occasional,"High Spender"
VG-217901,4043,11,1172,Dormant,Frequent,"High Spender"
EM-39601,4087,8,1171,Dormant,Occasional,"High Spender"
DB-130603,3940,12,1169,Dormant,Frequent,"High Spender"
CB-24152,4409,4,1169,Dormant,Rare,"High Spender"
TB-212802,4248,8,1166,Dormant,Occasional,"High Spender"
CR-126252,4089,9,1164,Dormant,Occasional,"High Spender"
JM-56552,4405,3,1164,Dormant,Rare,"High Spender"
LT-171103,4178,5,1163,Dormant,Occasional,"High Spender"
ON-87152,4352,9,1162,Dormant,Occasional,"High Spender"
PC-87452,4308,8,1161,Dormant,Occasional,"High Spender"
GM-145001,4082,3,1161,Dormant,Rare,"High Spender"
KB-162402,3926,10,1158,Dormant,Frequent,"High Spender"
JR-156704,4486,3,1157,Dormant,Rare,"High Spender"
MT-78152,4069,9,1157,Dormant,Occasional,"High Spender"
DB-136604,3905,10,1156,Dormant,Frequent,"High Spender"
AR-105401,4541,7,1154,Dormant,Occasional,"High Spender"
GZ-44703,4171,10,1154,Dormant,Frequent,"High Spender"
GG-146503,4245,8,1154,Dormant,Occasional,"High Spender"
LW-169901,4468,8,1151,Dormant,Occasional,"High Spender"
ZC-219103,3947,11,1148,Dormant,Frequent,"High Spender"
CG-125204,4231,5,1148,Dormant,Occasional,"High Spender"
BB-115453,3933,10,1146,Dormant,Frequent,"High Spender"
TT-112201,3898,5,1146,Dormant,Occasional,"High Spender"
JS-160302,4033,10,1146,Dormant,Frequent,"High Spender"
KC-166754,3950,7,1145,Dormant,Occasional,"High Spender"
JK-153701,3914,8,1145,Dormant,Occasional,"High Spender"
DP-133903,4138,7,1141,Dormant,Occasional,"High Spender"
DM-30152,3923,5,1141,Dormant,Occasional,"High Spender"
CW-119054,3915,11,1138,Dormant,Frequent,"High Spender"
YS-118802,4657,6,1138,Dormant,Occasional,"High Spender"
RD-198104,3907,16,1137,Dormant,Frequent,"High Spender"
NC-185351,3973,6,1137,Dormant,Occasional,"High Spender"
RD-97202,3951,8,1136,Dormant,Occasional,"High Spender"
RW-195403,3936,5,1134,Dormant,Occasional,"High Spender"
SG-206052,4063,9,1134,Dormant,Occasional,"High Spender"
BE-114103,4083,12,1131,Dormant,Frequent,"High Spender"
JS-156854,3935,11,1130,Dormant,Frequent,"High Spender"
MH-180251,4819,4,1129,Dormant,Rare,"High Spender"
LP-170802,3948,10,1128,Dormant,Frequent,"High Spender"
PW-190301,3958,14,1126,Dormant,Frequent,"High Spender"
AY-105553,4532,8,1125,Dormant,Occasional,"High Spender"
LS-169752,3946,6,1123,Dormant,Occasional,"High Spender"
DV-130454,3912,9,1122,Dormant,Occasional,"High Spender"
JS-60301,4111,4,1122,Dormant,Rare,"High Spender"
CC-123703,4147,6,1122,Dormant,Occasional,"High Spender"
RE-194052,4021,9,1122,Dormant,Occasional,"High Spender"
EB-137501,4255,3,1120,Dormant,Rare,"High Spender"
LD-68552,4047,5,1119,Dormant,Occasional,"High Spender"
HR-148303,4284,10,1117,Dormant,Frequent,"High Spender"
PF-92252,4376,9,1117,Dormant,Occasional,"High Spender"
NR-185502,4149,5,1116,Dormant,Occasional,"High Spender"
SD-104851,3933,8,1115,Dormant,Occasional,"High Spender"
AB-101654,3918,14,1114,Dormant,Frequent,"High Spender"
GT-46351,3902,7,1113,Dormant,Occasional,"High Spender"
DP-31052,4069,5,1113,Dormant,Occasional,"High Spender"
RW-196903,3908,8,1113,Dormant,Occasional,"High Spender"
CC-25502,5111,4,1112,Dormant,Rare,"High Spender"
DO-36452,4021,4,1112,Dormant,Rare,"High Spender"
SU-206652,3964,11,1111,Dormant,Frequent,"High Spender"
AH-102101,4363,3,1111,Dormant,Rare,"High Spender"
BO-14252,4268,8,1111,Dormant,Occasional,"High Spender"
KB-63151,4284,11,1109,Dormant,Frequent,"High Spender"
TS-215053,3992,10,1109,Dormant,Frequent,"High Spender"
NC-185353,3967,5,1109,Dormant,Occasional,"High Spender"
DP-30001,3941,7,1107,Dormant,Occasional,"High Spender"
VD-116702,3893,11,1107,Dormant,Frequent,"High Spender"
VG-118052,4516,4,1107,Dormant,Rare,"High Spender"
JR-56702,4021,11,1106,Dormant,Frequent,"High Spender"
JO-155501,3964,11,1106,Dormant,Frequent,"High Spender"
NK-184902,3919,7,1104,Dormant,Occasional,"High Spender"
RW-96902,3991,13,1103,Dormant,Frequent,"High Spender"
EK-137951,4006,6,1103,Dormant,Occasional,"High Spender"
JS-155952,3940,9,1099,Dormant,Occasional,"High Spender"
JB-60002,4067,9,1098,Dormant,Occasional,"High Spender"
RE-94052,4327,7,1098,Dormant,Occasional,"High Spender"
PW-92401,3954,10,1097,Dormant,Frequent,"High Spender"
VB-217453,3944,5,1097,Dormant,Occasional,"High Spender"
JM-152652,4277,9,1096,Dormant,Occasional,"High Spender"
LC-69302,4184,4,1096,Dormant,Rare,"High Spender"
TM-214904,4023,4,1095,Dormant,Rare,"High Spender"
BD-116353,4056,7,1093,Dormant,Occasional,"High Spender"
JO-155504,4108,11,1092,Dormant,Frequent,"High Spender"
CA-123101,4090,6,1091,Dormant,Occasional,"High Spender"
DR-28801,4158,11,1091,Dormant,Frequent,"High Spender"
AG-7652,4007,7,1090,Dormant,Occasional,"High Spender"
DB-129101,4023,5,1088,Dormant,Occasional,"High Spender"
EH-41251,3915,14,1087,Dormant,Frequent,"High Spender"
TS-211603,3901,10,1086,Dormant,Frequent,"High Spender"
SW-202454,3974,10,1085,Dormant,Frequent,"High Spender"
NH-86103,3898,4,1085,Dormant,Rare,"High Spender"
AA-4802,4830,1,1085,Dormant,Rare,"High Spender"
JF-154904,4014,15,1082,Dormant,Frequent,"High Spender"
RP-193902,3988,7,1082,Dormant,Occasional,"High Spender"
DB-133604,4157,6,1081,Dormant,Occasional,"High Spender"
MY-82952,4402,10,1081,Dormant,Frequent,"High Spender"
VM-218352,4004,8,1081,Dormant,Occasional,"High Spender"
DB-29103,3947,8,1080,Dormant,Occasional,"High Spender"
MJ-77401,4052,3,1080,Dormant,Rare,"High Spender"
DW-131954,3962,9,1079,Dormant,Occasional,"High Spender"
NS-86402,4026,10,1079,Dormant,Frequent,"High Spender"
JK-60901,3905,5,1078,Dormant,Occasional,"High Spender"
KB-62402,4094,11,1077,Dormant,Frequent,"High Spender"
CS-124904,4317,9,1076,Dormant,Occasional,"High Spender"
PO-88501,4298,3,1076,Dormant,Rare,"High Spender"
AR-5702,3963,9,1075,Dormant,Occasional,"High Spender"
GT-147551,3935,12,1073,Dormant,Frequent,"High Spender"
MC-75902,4921,5,1073,Dormant,Occasional,"High Spender"
RP-93902,4409,5,1073,Dormant,Occasional,"High Spender"
EB-138702,3910,7,1071,Dormant,Occasional,"High Spender"
MA-75602,4753,6,1070,Dormant,Occasional,"High Spender"
GA-45152,4010,5,1070,Dormant,Occasional,"High Spender"
KF-162853,4371,6,1070,Dormant,Occasional,"High Spender"
CM-126551,4271,8,1068,Dormant,Occasional,"High Spender"
GM-46802,3965,10,1068,Dormant,Frequent,"High Spender"
BD-115601,3937,7,1066,Dormant,Occasional,"High Spender"
VS-118202,4084,7,1066,Dormant,Occasional,"High Spender"
PC-190004,4775,3,1062,Dormant,Rare,"High Spender"
DP-131654,4705,4,1059,Dormant,Rare,"High Spender"
AR-3452,4034,10,1058,Dormant,Frequent,"High Spender"
JC-153854,4068,4,1057,Dormant,Rare,"High Spender"
PO-191954,3979,10,1057,Dormant,Frequent,"High Spender"
HG-50251,3916,11,1057,Dormant,Frequent,"High Spender"
VS-218204,4114,8,1057,Dormant,Occasional,"High Spender"
AA-103754,3912,15,1056,Dormant,Frequent,"High Spender"
AR-103454,4004,5,1056,Dormant,Occasional,"High Spender"
MG-176503,4044,6,1054,Dormant,Occasional,"High Spender"
EH-39453,4378,6,1053,Dormant,Occasional,"High Spender"
DP-130004,4019,17,1051,Dormant,Frequent,"High Spender"
LE-68101,3956,9,1050,Dormant,Occasional,"High Spender"
JO-155503,4031,6,1050,Dormant,Occasional,"High Spender"
SJ-101251,4285,2,1050,Dormant,Rare,"High Spender"
SF-102001,4034,10,1049,Dormant,Frequent,"High Spender"
DF-31351,3936,5,1049,Dormant,Occasional,"High Spender"
RK-193002,4201,8,1048,Dormant,Occasional,"High Spender"
DJ-36302,3927,5,1048,Dormant,Occasional,"High Spender"
HP-148151,4164,7,1045,Dormant,Occasional,"High Spender"
AJ-9452,4233,3,1045,Dormant,Rare,"High Spender"
SM-209054,4499,6,1044,Dormant,Occasional,"High Spender"
DH-136754,4669,11,1042,Dormant,Frequent,"High Spender"
KD-166151,4336,5,1042,Dormant,Occasional,"High Spender"
EM-140954,4006,10,1041,Dormant,Frequent,"High Spender"
LB-67353,4048,7,1041,Dormant,Occasional,"High Spender"
PC-90001,4465,10,1040,Dormant,Frequent,"High Spender"
DK-28952,4052,12,1039,Dormant,Frequent,"High Spender"
TC-211454,3999,4,1038,Dormant,Rare,"High Spender"
TS-211602,3998,8,1037,Dormant,Occasional,"High Spender"
RP-92702,4179,12,1037,Dormant,Frequent,"High Spender"
SF-200653,3955,6,1036,Dormant,Occasional,"High Spender"
RA-99452,4105,6,1034,Dormant,Occasional,"High Spender"
SP-205452,3920,3,1034,Dormant,Rare,"High Spender"
AC-104202,4355,8,1033,Dormant,Occasional,"High Spender"
SK-99901,4245,8,1032,Dormant,Occasional,"High Spender"
MK-181604,4133,11,1031,Dormant,Frequent,"High Spender"
AS-102253,3998,14,1031,Dormant,Frequent,"High Spender"
DL-33152,3996,4,1031,Dormant,Rare,"High Spender"
VT-117002,4094,5,1030,Dormant,Occasional,"High Spender"
CD-127901,4140,6,1025,Dormant,Occasional,"High Spender"
SW-102752,3977,3,1025,Dormant,Rare,"High Spender"
TH-212354,4010,13,1024,Dormant,Frequent,"High Spender"
PN-87751,4106,5,1024,Dormant,Occasional,"High Spender"
DD-135703,3970,14,1023,Dormant,Frequent,"High Spender"
PW-192402,3894,9,1023,Dormant,Occasional,"High Spender"
KA-65252,3986,7,1022,Dormant,Occasional,"High Spender"
CJ-18752,4007,10,1020,Dormant,Frequent,"High Spender"
SW-203504,4055,6,1019,Dormant,Occasional,"High Spender"
RH-196003,3899,10,1019,Dormant,Frequent,"High Spender"
HK-48903,3949,4,1018,Dormant,Rare,"High Spender"
BS-16651,4402,12,1016,Dormant,Frequent,"High Spender"
ZD-119251,3896,9,1016,Dormant,Occasional,"High Spender"
JK-61203,4086,3,1014,Dormant,Rare,"High Spender"
RA-99451,3913,9,1012,Dormant,Occasional,"High Spender"
JW-52202,3993,4,1011,Dormant,Rare,"High Spender"
LS-172004,3989,14,1009,Dormant,Frequent,"High Spender"
BF-9751,4179,10,1009,Dormant,Frequent,"High Spender"
JC-153851,3977,8,1008,Dormant,Occasional,"High Spender"
RB-193304,3961,6,1008,Dormant,Occasional,"High Spender"
LS-172454,3927,12,1007,Dormant,Frequent,"High Spender"
BG-117404,3950,7,1006,Dormant,Occasional,"High Spender"
NH-86102,4832,3,1005,Dormant,Rare,"High Spender"
EC-140503,4663,15,1003,Dormant,Frequent,"High Spender"
CA-20551,4882,3,1002,Dormant,Rare,"High Spender"
CK-127601,4823,7,1002,Dormant,Occasional,"High Spender"
SM-203201,3914,5,1002,Dormant,Occasional,"High Spender"
AD-101802,4269,6,1001,Dormant,Occasional,"High Spender"
JK-152051,4312,6,1000,Dormant,Occasional,"High Spender"
JF-153553,4062,4,999,Dormant,Rare,"Medium Spender"
JK-52052,4484,7,996,Dormant,Occasional,"Medium Spender"
CD-19801,3899,7,996,Dormant,Occasional,"Medium Spender"
VP-217304,3923,5,994,Dormant,Occasional,"Medium Spender"
Dl-36001,4082,9,993,Dormant,Occasional,"Medium Spender"
SC-203053,4390,7,991,Dormant,Occasional,"Medium Spender"
DL-33303,4748,2,989,Dormant,Rare,"Medium Spender"
SF-209651,3971,4,988,Dormant,Rare,"Medium Spender"
CR-27301,3898,11,986,Dormant,Frequent,"Medium Spender"
BF-12752,4021,11,985,Dormant,Frequent,"Medium Spender"
TD-209953,3893,7,985,Dormant,Occasional,"Medium Spender"
KB-166004,3894,9,984,Dormant,Occasional,"Medium Spender"
KS-163003,4199,12,984,Dormant,Frequent,"Medium Spender"
ML-82651,4314,6,984,Dormant,Occasional,"Medium Spender"
BP-110504,3976,7,983,Dormant,Occasional,"Medium Spender"
MS-79802,4171,8,983,Dormant,Occasional,"Medium Spender"
JJ-57602,4161,10,980,Dormant,Frequent,"Medium Spender"
Dp-132402,3983,5,980,Dormant,Occasional,"Medium Spender"
CM-26552,4040,13,979,Dormant,Frequent,"Medium Spender"
EH-139902,3995,7,979,Dormant,Occasional,"Medium Spender"
FM-143802,4382,7,977,Dormant,Occasional,"Medium Spender"
EH-40051,4089,7,976,Dormant,Occasional,"Medium Spender"
DA-34502,3907,3,975,Dormant,Rare,"Medium Spender"
CM-123852,4259,7,975,Dormant,Occasional,"Medium Spender"
VW-217753,3967,8,975,Dormant,Occasional,"Medium Spender"
TS-213404,4119,12,974,Dormant,Frequent,"Medium Spender"
GG-46502,3996,5,974,Dormant,Occasional,"Medium Spender"
RD-195853,3933,6,973,Dormant,Occasional,"Medium Spender"
JS-58801,4101,5,973,Dormant,Occasional,"Medium Spender"
EB-39302,3900,11,972,Dormant,Frequent,"Medium Spender"
RC-199603,3915,8,971,Dormant,Occasional,"Medium Spender"
RD-199304,3935,10,971,Dormant,Frequent,"Medium Spender"
AR-5701,4187,8,970,Dormant,Occasional,"Medium Spender"
MD-173502,4232,4,970,Dormant,Rare,"Medium Spender"
AB-101504,3934,12,969,Dormant,Frequent,"Medium Spender"
WB-218502,3914,8,969,Dormant,Occasional,"Medium Spender"
LH-70201,3951,5,969,Dormant,Occasional,"Medium Spender"
RC-198254,4262,10,968,Dormant,Frequent,"Medium Spender"
MM-79201,3976,10,968,Dormant,Frequent,"Medium Spender"
SG-106051,4329,4,968,Dormant,Rare,"Medium Spender"
GH-44101,4190,5,967,Dormant,Occasional,"Medium Spender"
SS-208754,4013,15,966,Dormant,Frequent,"Medium Spender"
DM-30151,3895,7,966,Dormant,Occasional,"Medium Spender"
SG-108902,4558,5,965,Dormant,Occasional,"Medium Spender"
ES-40802,4168,5,965,Dormant,Occasional,"Medium Spender"
RO-197803,4082,8,965,Dormant,Occasional,"Medium Spender"
CS-24602,4095,5,964,Dormant,Occasional,"Medium Spender"
MG-176953,4091,10,962,Dormant,Frequent,"Medium Spender"
HA-49052,3906,9,962,Dormant,Occasional,"Medium Spender"
JD-58952,3965,6,961,Dormant,Occasional,"Medium Spender"
ES-40801,4038,11,960,Dormant,Frequent,"Medium Spender"
RS-97651,4038,5,960,Dormant,Occasional,"Medium Spender"
JH-159104,3934,9,959,Dormant,Occasional,"Medium Spender"
SP-206203,3934,9,959,Dormant,Occasional,"Medium Spender"
JD-57901,4590,7,959,Dormant,Occasional,"Medium Spender"
SW-107553,3947,7,958,Dormant,Occasional,"Medium Spender"
EH-137653,3911,9,958,Dormant,Occasional,"Medium Spender"
DP-30003,3907,7,956,Dormant,Occasional,"Medium Spender"
TB-116251,4846,10,956,Dormant,Frequent,"Medium Spender"
VS-218203,4031,4,956,Dormant,Rare,"Medium Spender"
JF-152954,4118,14,955,Dormant,Frequent,"Medium Spender"
RP-192704,4389,12,955,Dormant,Frequent,"Medium Spender"
TH-211003,3982,10,955,Dormant,Frequent,"Medium Spender"
RH-196002,3941,11,954,Dormant,Frequent,"Medium Spender"
RF-97351,4011,8,951,Dormant,Occasional,"Medium Spender"
BS-118004,4158,8,950,Dormant,Occasional,"Medium Spender"
SM-200051,4040,10,949,Dormant,Frequent,"Medium Spender"
AB-102552,4149,9,949,Dormant,Occasional,"Medium Spender"
DN-36902,4327,4,949,Dormant,Rare,"Medium Spender"
PK-89101,4014,9,948,Dormant,Occasional,"Medium Spender"
AH-6901,3951,7,948,Dormant,Occasional,"Medium Spender"
RF-198404,3899,11,947,Dormant,Frequent,"Medium Spender"
DS-30302,4077,5,947,Dormant,Occasional,"Medium Spender"
CK-22052,3986,12,947,Dormant,Frequent,"Medium Spender"
KB-164053,3934,17,946,Dormant,Frequent,"Medium Spender"
FC-42451,4384,3,946,Dormant,Rare,"Medium Spender"
NP-183251,3894,10,945,Dormant,Frequent,"Medium Spender"
EB-139304,4054,7,944,Dormant,Occasional,"Medium Spender"
MP-81751,4061,7,944,Dormant,Occasional,"Medium Spender"
CC-22202,4378,8,944,Dormant,Occasional,"Medium Spender"
EB-41102,3913,10,943,Dormant,Frequent,"Medium Spender"
MH-81151,3951,8,942,Dormant,Occasional,"Medium Spender"
AJ-7803,3894,5,942,Dormant,Occasional,"Medium Spender"
RW-196902,3946,7,941,Dormant,Occasional,"Medium Spender"
FM-42152,3989,7,941,Dormant,Occasional,"Medium Spender"
KT-64651,5027,4,939,Dormant,Rare,"Medium Spender"
KD-64951,4291,6,938,Dormant,Occasional,"Medium Spender"
CG-25202,4108,4,938,Dormant,Rare,"Medium Spender"
ML-77551,4202,10,937,Dormant,Frequent,"Medium Spender"
BE-14551,4039,3,937,Dormant,Rare,"Medium Spender"
MF-176654,4314,8,936,Dormant,Occasional,"Medium Spender"
SB-101851,3971,8,935,Dormant,Occasional,"Medium Spender"
EM-139604,4044,6,934,Dormant,Occasional,"Medium Spender"
JW-152203,3909,7,933,Dormant,Occasional,"Medium Spender"
LO-71702,3991,10,933,Dormant,Frequent,"Medium Spender"
JD-160152,3949,7,932,Dormant,Occasional,"Medium Spender"
NF-85952,4409,4,931,Dormant,Rare,"Medium Spender"
AJ-107953,4082,9,930,Dormant,Occasional,"Medium Spender"
FO-143053,3915,10,929,Dormant,Frequent,"Medium Spender"
JL-55051,4579,2,927,Dormant,Rare,"Medium Spender"
DP-131052,4025,4,926,Dormant,Rare,"Medium Spender"
KB-165853,4433,12,926,Dormant,Frequent,"Medium Spender"
